measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,139.1994768,163.9902614,121.0406405
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,889.459451,1020.726191,778.3992111
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,2440.749291,2800.024189,2092.778929
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,7088.001804,9073.555733,5443.940883
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,788.8080973,954.4684851,687.2312055
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,1380.383838,1548.054574,1147.576147
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,3010.313129,3393.420765,2604.531656
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,289.3590182,336.371401,240.5667941
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,487,Leukemia,1,Number,2016,3748.602719,4190.501463,2898.841889
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,2343.365344,2717.118717,2022.894095
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,5383.734011,5975.435517,4831.846084
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,8738.285545,9737.342271,7616.596394
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,5660.372474,6269.805418,5185.332123
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,2185.362265,3114.559499,1672.712613
2,DALYs (Disability-Adjusted Life Years),49,Macedonia,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,41550.59249,49495.6818,34606.13792
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,4047.560127,5660.440986,3136.252004
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,6546.275049,8021.231289,5271.927625
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,3538.749679,4825.661393,2553.288285
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,3256.919231,4486.52285,2232.265304
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,3885.161266,4759.158323,3132.709579
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,2417.218555,3047.916743,1913.295158
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,487,Leukemia,1,Number,2016,27811.0409,35382.35035,20836.56072
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,228092.6752,266877.6306,192185.7863
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,18575.06393,24530.36322,13046.72201
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,35662.41035,46151.31291,27397.83992
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,4065.359814,5480.04648,3098.464603
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,178857.2842,207698.1002,153334.1564
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,487,Leukemia,1,Number,2016,13351.9432,17223.61344,9440.324859
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,12649.02721,15488.88803,9835.418214
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,14982.49883,20521.70945,9959.688969
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,4289.65479,5003.423869,3666.705815
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,5039.526798,6807.376289,3348.012868
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,3752.152406,5628.29148,2477.953567
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,9448.983815,12043.70632,6374.130289
2,DALYs (Disability-Adjusted Life Years),182,Malawi,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,1684.477357,2305.500406,1205.114662
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,42764.46014,51423.22855,36149.94868
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,81025.89079,92954.65078,60667.97107
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,18656.26952,21570.9744,16590.04041
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,2550.308025,3083.904329,1889.654241
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,7503.646482,9956.484332,6357.955713
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,9751.523759,11629.38124,8552.178137
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,5619.742979,6995.92099,4801.201144
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,487,Leukemia,1,Number,2016,54252.45081,64601.81524,45800.88031
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,360578.3966,440952.4517,292433.2843
2,DALYs (Disability-Adjusted Life Years),13,Malaysia,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,15583.85036,17541.66821,13772.20767
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,140.7445355,160.7643408,122.3327778
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,323.4547414,371.9686435,278.7589625
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,33.38618601,54.06994942,23.63831044
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,67.46972991,77.12804896,59.04717432
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,106.8251474,126.1573674,93.89725963
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,65.21679614,75.98521674,55.87853852
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,487,Leukemia,1,Number,2016,398.7027524,511.4232921,328.8251387
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,395.7667996,473.0626695,332.4152443
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,163.1318285,181.0728743,147.1356734
2,DALYs (Disability-Adjusted Life Years),14,Maldives,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,4665.815125,5644.732359,3853.192006
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,5715.848314,7099.852248,4586.855641
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,2232.744575,2963.13935,1293.454671
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,3517.434846,4910.69913,2590.919279
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,12097.67717,15488.04362,9186.43548
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,1493.764352,2008.661879,1135.893834
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,487,Leukemia,1,Number,2016,21845.88129,29845.43405,15274.85206
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,206871.0129,237650.932,176140.5907
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,85294.30011,121485.9826,37347.79085
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,21944.96032,30050.62222,15010.76922
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,4569.64653,6228.04498,3532.417881
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,728.1089054,819.0095248,665.8585399
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,417.7690252,470.8070832,366.9017783
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,2320.465906,2538.744503,2126.189995
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,1524.276948,1631.529828,1418.825563
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,258.7114877,309.9490716,184.0649957
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,495.3615927,541.3638231,454.5310529
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,622.2702014,678.8415441,568.3664654
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,104.2648024,116.5071018,93.72035878
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,487,Leukemia,1,Number,2016,819.1703306,875.5825514,766.5456028
2,DALYs (Disability-Adjusted Life Years),88,Malta,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,8446.936449,10535.9154,6752.158769
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,43.05371857,55.20440712,30.62610944
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,8.021414432,13.19134182,5.00684355
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,16.46229254,23.13512136,11.83599995
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,15.99434521,20.00152804,12.73242785
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,9.543843223,12.58915955,6.397098434
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,487,Leukemia,1,Number,2016,102.7554336,137.4194483,77.95540578
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,2159.134267,2522.919708,1833.328959
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,147.8776285,188.8220503,104.9224144
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,178.9836451,267.3827487,114.9832357
2,DALYs (Disability-Adjusted Life Years),24,Marshall Islands,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,26.92155819,31.00536892,22.03252018
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,6953.419188,9461.083404,4927.77054
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,5868.708695,7500.715352,4523.036377
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,2149.556669,2602.682974,1739.118805
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,270.1067024,448.5204827,160.547813
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,894.9018219,1169.27569,675.040862
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,1072.494141,1361.87096,809.093743
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,154.7425771,195.6852515,119.7197484
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,487,Leukemia,1,Number,2016,4221.552901,5595.979714,2694.646733
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,41192.86166,48674.8397,34574.21319
2,DALYs (Disability-Adjusted Life Years),212,Mauritania,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,1312.621684,1816.578071,1063.287893
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,84686.03335,92544.54899,77756.65405
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,1698.014388,1830.885119,1583.986407
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,83.9095064,116.2468368,55.74383505
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,465.5410852,508.7632467,427.7817238
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,600.1202073,649.5745458,555.2148317
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,175.8997493,192.9170591,158.4960111
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,487,Leukemia,1,Number,2016,1799.423956,1930.823341,1686.79793
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,5581.49011,5988.556978,5168.967918
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,1039.440231,1159.031359,933.5175886
2,DALYs (Disability-Adjusted Life Years),183,Mauritius,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,1381.852488,1518.552187,1260.851618
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,230716.2916,238215.6524,224087.6268
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,110827.4939,113692.3762,107802.6187
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,19550.22142,24494.38621,14022.26342
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,73510.53131,76747.12585,70293.56791
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,27332.77147,28590.38437,26253.83862
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,20947.87187,22001.80478,19879.44163
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,487,Leukemia,1,Number,2016,236826.9235,247229.5604,228007.4455
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,4235713.28,4732829.81,3816639.355
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,70392.66851,77807.66699,64573.98881
2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,149964.0598,153824.2248,145815.2859
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,9778.859291,10329.39453,9249.848803
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,2050.075038,2560.279535,1500.68043
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,13138.45717,14004.78233,12379.99768
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,14877.05577,15762.38478,14004.95792
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,3692.21762,3962.329944,3437.022159
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,3416.597835,3671.360714,3184.097626
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,672.258214,739.668464,607.1053146
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,487,Leukemia,1,Number,2016,5172.658409,5540.126964,4837.360487
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,42753.08503,54162.28905,33402.01246
2,DALYs (Disability-Adjusted Life Years),61,Moldova,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,3247.539388,4817.904295,2833.736627
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,3797.019636,4950.824251,3102.330074
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,2627.422102,2962.512161,2329.778122
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,91.6859628,135.9272676,69.51342989
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,1143.040127,1303.741359,1001.810739
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,481.7202993,550.9329062,413.8216483
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,300.2727845,361.574231,212.5458631
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,487,Leukemia,1,Number,2016,3249.61447,4045.796748,2663.364651
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,51235.07627,57021.33213,44547.19812
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,28862.89296,34998.76794,23981.60959
2,DALYs (Disability-Adjusted Life Years),38,Mongolia,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,943.617113,1095.61735,818.3559905
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,11243.62623,13561.37809,9382.12257
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,2782.04924,3324.040712,2310.287708
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,1728.232951,1927.514194,1556.564682
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,332.127325,426.1693515,260.7754288
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,523.7794656,608.1951794,457.9102615
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,642.931601,726.8164143,566.3267873
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,136.3292139,156.5041998,116.9356319
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,1201.716604,1375.879761,1052.24243
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,487,Leukemia,1,Number,2016,1166.841153,1368.260236,1029.204261
2,DALYs (Disability-Adjusted Life Years),50,Montenegro,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,797.922633,1021.675148,712.7020483
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,21060.93157,24950.18701,18121.84578
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,12234.5847,15105.36408,9769.721169
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,113411.268,151410.7741,80231.01571
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,19641.9917,23133.67603,16636.2212
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,3115.81487,4463.857825,1685.987494
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,5506.594758,6647.945205,4470.841845
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,9526.165376,11751.48657,7482.972361
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,6600.464136,8168.988048,5352.097761
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,487,Leukemia,1,Number,2016,29891.34574,36058.40285,24128.38125
2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,535501.2923,645237.3068,434544.9885
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,84481.50806,117814.0808,63293.96369
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,43666.48897,57492.62621,31505.71827
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,7012.230157,8844.172071,5549.242536
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,3925.386595,5501.067809,2878.426759
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,4605.567553,6667.776822,3026.320351
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,5137.010702,7315.606632,3676.577275
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,3443.395117,4513.500734,2394.089175
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,487,Leukemia,1,Number,2016,61707.53604,90130.89318,38568.53043
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,5846.840537,7245.224837,4808.501731
2,DALYs (Disability-Adjusted Life Years),184,Mozambique,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,308226.3464,352044.6046,265412.2119
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,544,Parkinson's disease,1,Number,2016,34654.28298,39011.97012,30673.05199
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,116436.6265,143243.2927,89485.43458
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,212375.9052,263923.5699,167689.1102
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,456,Pancreatic cancer,1,Number,2016,43498.01538,52817.06052,36738.38758
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,459,Malignant skin melanoma,1,Number,2016,5128.942516,7160.373182,3900.348047
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,471,Kidney cancer,1,Number,2016,17444.9814,21706.5056,13922.40738
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,474,Bladder cancer,1,Number,2016,23879.72548,28428.93259,18923.13087
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,10593.32151,13469.98337,8138.440572
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,487,Leukemia,1,Number,2016,136958.9298,175339.4826,105748.6012
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,1412633.878,1620218.149,1226525.709
2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,22,All Ages,480,Thyroid cancer,1,Number,2016,176.4644976,218.4257196,144.1469948
2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,22,All Ages,487,Leukemia,1,Number,2016,1832.795765,2281.932674,1295.748931
2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,22,All Ages,417,Liver cancer,1,Number,2016,1215.925422,1459.796511,1002.954983
2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,22,All Ages,974,Diabetes and kidney diseases,1,Number,2016,30975.78999,36533.20784,25656.40642
2,DALYs (Disability-Adjusted Life Years),195,Namibia,3,Both,22,All Ages,429,Breast cancer,1,Number,2016,5953.155741,8118.968888,4035.464335
